ID,start_year,group,focal,anr_year
56884326000,2009,1933,1,2013
14059409500,2011,1933,0,2015
56888444600,2008,1934,1,2012
6603225613,2008,1934,0,2012
56890793800,2010,1935,1,2014
11739475000,2007,1935,0,2011
56904399800,2009,1936,1,2013
35268145400,2008,1936,0,2012
56908207400,2010,1937,1,2014
22939140100,2010,1937,0,2014
56911617500,2011,1938,1,2015
53981404000,2002,1938,0,2006
56917353000,2008,1939,1,2012
6603097910,2009,1939,0,2013
14013642100,2011,194,1,2015
6603773230,2004,194,0,2008
56938521600,2006,1940,1,2010
10040294800,2007,1940,0,2011
56942852300,2006,1941,1,2010
6701843591,2007,1941,0,2011
56958581400,2008,1942,1,2012
10044504800,2011,1942,0,2015
56962734600,2007,1943,1,2011
6603581616,2010,1943,0,2014
56967782200,2009,1944,1,2013
7102169563,2008,1944,0,2012
56973734500,2012,1945,1,2016
9132924900,2004,1945,0,2008
56992895400,2006,1946,1,2010
6602171799,2009,1946,0,2013
56995909500,2009,1947,1,2013
10139640600,2007,1947,0,2011
57014110400,2008,1948,1,2012
7004422858,2011,1948,0,2015
57027863800,2007,1949,1,2011
10041224400,2005,1949,0,2009
14014018500,2006,195,1,2010
6603921039,2000,195,0,2004
57027946700,2011,1950,1,2015
36879903000,2011,1950,0,2015
57038649800,2011,1951,1,2015
16309572800,2008,1951,0,2012
57052722900,2012,1952,1,2016
13409912600,2010,1952,0,2014
57055627100,2010,1953,1,2014
10046393300,2010,1953,0,2014
57062007000,2008,1954,1,2012
6602976560,2005,1954,0,2009
57062442400,2007,1955,1,2011
6508205224,2006,1955,0,2010
57064158300,2007,1956,1,2011
11539001500,2011,1956,0,2015
57064172200,2006,1957,1,2010
56260219900,2007,1957,0,2011
57073679000,2009,1958,1,2013
10042600200,2005,1958,0,2009
57094429000,2006,1959,1,2010
9234228600,2006,1959,0,2010
14014305600,2008,196,1,2012
36602542300,2011,196,0,2015
57102880100,2011,1960,1,2015
6603487877,2003,1960,0,2007
57103378600,2012,1961,1,2016
10340901400,2010,1961,0,2014
57117171900,2006,1962,1,2010
6602668147,2003,1962,0,2007
57117583700,2007,1963,1,2011
10042810600,2011,1963,0,2015
57119730900,2012,1964,1,2016
11240496300,2007,1964,0,2011
57125972700,2010,1965,1,2014
22955157900,2010,1965,0,2014
57125973000,2010,1966,1,2014
13104144000,2008,1966,0,2012
57131392800,2006,1967,1,2010
35450231900,2006,1967,0,2010
57150749600,2010,1968,1,2014
7003979084,2005,1968,0,2009
57150877900,2007,1969,1,2011
10041257800,2008,1969,0,2012
14015073800,2012,197,1,2016
7003450138,2011,197,0,2015
57153736100,2007,1970,1,2011
7101746174,2002,1970,0,2006
57174794100,2008,1971,1,2012
15124116400,2010,1971,0,2014
57183070700,2008,1972,1,2012
10143781500,2005,1972,0,2009
57188559528,2007,1973,1,2011
22955294900,2007,1973,0,2011
57188559553,2008,1974,1,2012
16502965900,2007,1974,0,2011
57188559729,2008,1975,1,2012
56152122200,2004,1975,0,2008
57188559817,2007,1976,1,2011
14037216100,2008,1976,0,2012
57188560011,2008,1977,1,2012
6602094799,2008,1977,0,2012
57188560186,2008,1978,1,2012
14043581100,2010,1978,0,2014
57188681946,2010,1979,1,2014
7005704980,2006,1979,0,2010
14015644100,2010,198,1,2014
6602632667,2010,198,0,2014
57188740695,2010,1980,1,2014
7005007648,2005,1980,0,2009
57188780886,2011,1981,1,2015
8727294800,2006,1981,0,2010
57188928105,2006,1982,1,2010
11739006100,2006,1982,0,2010
57189042952,2011,1983,1,2015
10039593000,2005,1983,0,2009
57189071372,2009,1984,1,2013
7004097669,2002,1984,0,2006
57189241175,2006,1985,1,2010
7003849783,2006,1985,0,2010
57189349973,2008,1986,1,2012
7006609046,2007,1986,0,2011
57189361715,2008,1987,1,2012
11240889800,2008,1987,0,2012
57189394506,2007,1988,1,2011
13609190900,2006,1988,0,2010
57189394507,2007,1989,1,2011
10038979900,2003,1989,0,2007
14015731500,2012,199,1,2016
17338532600,2009,199,0,2013
57189452520,2012,1990,1,2016
6602667831,2011,1990,0,2015
57189640365,2012,1991,1,2016
10141624400,2008,1991,0,2012
57189655883,2008,1992,1,2012
26633060500,2011,1992,0,2015
57189688463,2010,1993,1,2014
6506440590,2009,1993,0,2013
57189703676,2009,1994,1,2013
6601925369,2011,1994,0,2015
57189703677,2009,1995,1,2013
7003345067,2005,1995,0,2009
57189703678,2009,1996,1,2013
12143487900,2009,1996,0,2013
57189703680,2009,1997,1,2013
12239092100,2010,1997,0,2014
57189940659,2008,1998,1,2012
57193128453,2008,1998,0,2012
57190125772,2009,1999,1,2013
6602759570,2000,1999,0,2004
10042237500,2011,2,1,2015
6508341583,2009,2,0,2013
10640098500,2006,20,1,2010
6507277938,2004,20,0,2008
14016398500,2007,200,1,2011
15131907800,2009,200,0,2013
57190237616,2011,2000,1,2015
6602095379,2008,2000,0,2012
57190259888,2008,2001,1,2012
10043477100,2008,2001,0,2012
57190335537,2011,2002,1,2015
56250525100,2007,2002,0,2011
57190372460,2009,2003,1,2013
7005773719,2009,2003,0,2013
57190395186,2006,2004,1,2010
6701615052,2006,2004,0,2010
57190572013,2009,2005,1,2013
10140328400,2010,2005,0,2014
57190676385,2011,2006,1,2015
7003626499,2011,2006,0,2015
57190875674,2009,2007,1,2013
12791509700,2011,2007,0,2015
57190984490,2008,2008,1,2012
6602574222,2008,2008,0,2012
57191077948,2006,2009,1,2010
12791084200,2007,2009,0,2011
14016697300,2011,201,1,2015
14008984000,2011,201,0,2015
57191216531,2007,2010,1,2011
10039464500,2009,2010,0,2013
57191351330,2006,2011,1,2010
9739465300,2004,2011,0,2008
57191626224,2008,2012,1,2012
7006199342,2011,2012,0,2015
57191630413,2008,2013,1,2012
7006086889,2005,2013,0,2009
57191636013,2009,2014,1,2013
10340696500,2010,2014,0,2014
57191727567,2011,2015,1,2015
55708373600,2006,2015,0,2010
57191879325,2010,2016,1,2014
10242802400,2011,2016,0,2015
57192011281,2012,2017,1,2016
6701787287,2009,2017,0,2013
57192036447,2011,2018,1,2015
6507898045,2010,2018,0,2014
57192117370,2007,2019,1,2011
57197211944,2006,2019,0,2010
14016744900,2012,202,1,2016
7006270941,2010,202,0,2014
57192295390,2007,2020,1,2011
6603407779,2011,2020,0,2015
57192388660,2008,2021,1,2012
8502815000,2008,2021,0,2012
57192407007,2012,2022,1,2016
16032383800,2007,2022,0,2011
57192414605,2012,2023,1,2016
7004356873,2008,2023,0,2012
57192586826,2010,2024,1,2014
10440477000,2006,2024,0,2010
57192590941,2010,2025,1,2014
10244602600,2011,2025,0,2015
57192609374,2008,2026,1,2012
14007732600,2010,2026,0,2014
57192609716,2008,2027,1,2012
13610779300,2010,2027,0,2014
57192664739,2010,2028,1,2014
6602635278,2002,2028,0,2006
57192741313,2007,2029,1,2011
10238838700,2007,2029,0,2011
14017744900,2008,203,1,2012
23479080100,2011,203,0,2015
57192812164,2008,2030,1,2012
7004031655,2005,2030,0,2009
57193029744,2009,2031,1,2013
10040125100,2009,2031,0,2013
57193077016,2011,2032,1,2015
10539765500,2009,2032,0,2013
57193095169,2006,2033,1,2010
13007341300,2006,2033,0,2010
57193229683,2007,2034,1,2011
10038904300,2007,2034,0,2011
57193340653,2010,2035,1,2014
12758892400,2000,2035,0,2004
57193356617,2007,2036,1,2011
12791509700,2009,2036,0,2013
57193575280,2010,2037,1,2014
10039464500,2010,2037,0,2014
57193630920,2006,2038,1,2010
10039669400,2009,2038,0,2013
57193667874,2009,2039,1,2013
35581396100,2002,2039,0,2006
14017830000,2006,204,1,2010
6506549199,2010,204,0,2014
57193682105,2009,2040,1,2013
10139168600,2008,2040,0,2012
57193684018,2007,2041,1,2011
10039439300,2007,2041,0,2011
57193708998,2007,2042,1,2011
35453620600,2002,2042,0,2006
57193712340,2011,2043,1,2015
6602289186,2006,2043,0,2010
57193820991,2009,2044,1,2013
12786811100,2010,2044,0,2014
57193873715,2012,2045,1,2016
10044762300,2005,2045,0,2009
57193881736,2008,2046,1,2012
7004331432,2007,2046,0,2011
57193922661,2007,2047,1,2011
6505956849,2005,2047,0,2009
57194080841,2009,2048,1,2013
14029730600,2010,2048,0,2014
57194263832,2011,2049,1,2015
12759994000,2001,2049,0,2005
14018182100,2009,205,1,2013
35092228100,2008,205,0,2012
57194293526,2006,2050,1,2010
16229264400,2006,2050,0,2010
57194293766,2006,2051,1,2010
10139168600,2010,2051,0,2014
57194312785,2009,2052,1,2013
15136705400,2007,2052,0,2011
57194330883,2012,2053,1,2016
56208468900,2009,2053,0,2013
57194489637,2011,2054,1,2015
6602604579,2010,2054,0,2014
57194662831,2012,2055,1,2016
6506441136,2004,2055,0,2008
57194664107,2007,2056,1,2011
10039340900,2007,2056,0,2011
57194698106,2006,2057,1,2010
7006670958,2009,2057,0,2013
57194725373,2009,2058,1,2013
55919433600,2004,2058,0,2008
57194822498,2006,2059,1,2010
10043477100,2009,2059,0,2013
14018424400,2010,206,1,2014
35329394200,2010,206,0,2014
57194892267,2008,2060,1,2012
10242214500,2010,2060,0,2014
57194977382,2006,2061,1,2010
10042131600,2009,2061,0,2013
57195257066,2006,2062,1,2010
10039886600,2007,2062,0,2011
57195271289,2011,2063,1,2015
11440425000,2009,2063,0,2013
57195298539,2010,2064,1,2014
7004607347,2005,2064,0,2009
57195375481,2006,2065,1,2010
55946928200,2006,2065,0,2010
57195375562,2006,2066,1,2010
15723414400,2002,2066,0,2006
57195375565,2006,2067,1,2010
35605427700,2005,2067,0,2009
57195504059,2012,2068,1,2016
16025689000,2010,2068,0,2014
57195633300,2012,2069,1,2016
13103663500,2011,2069,0,2015
14018680700,2007,207,1,2011
11240346900,2008,207,0,2012
57195701657,2008,2070,1,2012
10041735400,2009,2070,0,2013
57195834407,2009,2071,1,2013
14826017800,2010,2071,0,2014
57195971038,2010,2072,1,2014
10039464500,2005,2072,0,2009
57196074966,2012,2073,1,2016
6603843464,2008,2073,0,2012
57196161125,2006,2074,1,2010
10041188700,2005,2074,0,2009
57196167206,2006,2075,1,2010
7004338553,2011,2075,0,2015
57196191795,2006,2076,1,2010
15745636100,2009,2076,0,2013
57196216389,2006,2077,1,2010
55467620200,2011,2077,0,2015
57196233208,2012,2078,1,2016
7103347552,2005,2078,0,2009
57196233467,2008,2079,1,2012
26326670000,2011,2079,0,2015
14018928500,2009,208,1,2013
7005690467,2002,208,0,2006
57196237297,2009,2080,1,2013
55835127000,2008,2080,0,2012
57196345670,2011,2081,1,2015
10144487900,2009,2081,0,2013
57196490828,2011,2082,1,2015
13613631400,2008,2082,0,2012
57196498932,2012,2083,1,2016
10242988100,2000,2083,0,2004
57196511125,2009,2084,1,2013
10243940400,2011,2084,0,2015
57196521524,2011,2085,1,2015
23013186500,2011,2085,0,2015
57196525109,2008,2086,1,2012
10045026400,2008,2086,0,2012
57196532090,2011,2087,1,2015
10041868300,2008,2087,0,2012
57196540990,2009,2088,1,2013
10039830700,2010,2088,0,2014
57196566609,2009,2089,1,2013
16552030900,2011,2089,0,2015
14022410700,2009,209,1,2013
24830664000,2010,209,0,2014
57196566610,2009,2090,1,2013
6603583373,2008,2090,0,2012
57196602484,2010,2091,1,2014
10044293400,2010,2091,0,2014
57196617771,2007,2092,1,2011
10042600200,2007,2092,0,2011
57196650813,2010,2093,1,2014
6701723230,2006,2093,0,2010
57196716305,2008,2094,1,2012
6506632402,2010,2094,0,2014
57196726188,2009,2095,1,2013
11139885200,2004,2095,0,2008
57196726214,2010,2096,1,2014
7004216018,2002,2096,0,2006
57196726225,2010,2097,1,2014
6603311003,2011,2097,0,2015
57196726758,2009,2098,1,2013
10041735400,2010,2098,0,2014
57196767311,2012,2099,1,2016
10039858900,2010,2099,0,2014
10640697000,2009,21,1,2013
7202855386,2003,21,0,2007
14022655900,2006,210,1,2010
6602694012,2004,210,0,2008
57196811467,2010,2100,1,2014
57161046500,2009,2100,0,2013
57196811472,2010,2101,1,2014
14626666000,2008,2101,0,2012
57196814626,2011,2102,1,2015
24173120500,2008,2102,0,2012
57196834241,2010,2103,1,2014
16639445300,2011,2103,0,2015
57196843263,2010,2104,1,2014
11041328400,2005,2104,0,2009
57196847419,2007,2105,1,2011
7103276163,2002,2105,0,2006
57196847420,2007,2106,1,2011
14026020100,2004,2106,0,2008
57196925256,2009,2107,1,2013
10439788000,2011,2107,0,2015
57196956846,2007,2108,1,2011
10045288300,2011,2108,0,2015
57196962007,2007,2109,1,2011
6602290061,2008,2109,0,2012
14024591100,2012,211,1,2016
8976399100,2005,211,0,2009
57196973029,2007,2110,1,2011
10042223100,2009,2110,0,2013
57197002854,2007,2111,1,2011
10042717500,2010,2111,0,2014
57197002870,2007,2112,1,2011
10039374100,2007,2112,0,2011
57197004002,2007,2113,1,2011
10041288900,2011,2113,0,2015
57197004003,2007,2114,1,2011
10043235200,2008,2114,0,2012
57197004015,2007,2115,1,2011
10040672800,2007,2115,0,2011
57197005120,2009,2116,1,2013
10242802400,2005,2116,0,2009
57197017923,2008,2117,1,2012
7005241696,2009,2117,0,2013
57197046309,2010,2118,1,2014
10042717500,2009,2118,0,2013
57197056312,2011,2119,1,2015
13007475500,2008,2119,0,2012
14024643500,2007,212,1,2011
10040195000,2007,212,0,2011
57197056346,2007,2120,1,2011
10041689500,2005,2120,0,2009
57197081673,2010,2121,1,2014
11539234700,2010,2121,0,2014
57197090931,2009,2122,1,2013
12042047500,2007,2122,0,2011
57197102820,2009,2123,1,2013
35453695000,2006,2123,0,2010
57197104045,2012,2124,1,2016
10042102000,2011,2124,0,2015
57197112013,2012,2125,1,2016
10042600200,2006,2125,0,2010
57197121372,2011,2126,1,2015
10045630100,2010,2126,0,2014
57197123905,2009,2127,1,2013
10040259400,2001,2127,0,2005
57197155318,2006,2128,1,2010
11439746900,2009,2128,0,2013
57197155319,2006,2129,1,2010
10041169900,2010,2129,0,2014
14024808000,2011,213,1,2015
6603366003,2009,213,0,2013
57197155835,2008,2130,1,2012
10039198500,2008,2130,0,2012
57197159922,2006,2131,1,2010
10041632600,2010,2131,0,2014
57197190388,2008,2132,1,2012
56578254200,2004,2132,0,2008
57197190389,2008,2133,1,2012
10138825700,2011,2133,0,2015
57197190390,2008,2134,1,2012
10041288900,2009,2134,0,2013
57197199731,2006,2135,1,2010
10143479300,2010,2135,0,2014
57197241067,2008,2136,1,2012
24293564900,2011,2136,0,2015
57197335988,2011,2137,1,2015
37016024500,2010,2137,0,2014
57197335990,2011,2138,1,2015
12140492800,2010,2138,0,2014
57197363280,2008,2139,1,2012
10038813300,2007,2139,0,2011
14026742900,2008,214,1,2012
6603012862,2008,214,0,2012
57197364327,2012,2140,1,2016
13007323600,2006,2140,0,2010
57197373803,2007,2141,1,2011
10039439300,2006,2141,0,2010
57197421323,2010,2142,1,2014
11141826000,2009,2142,0,2013
57197424965,2009,2143,1,2013
57199632024,2006,2143,0,2010
57197429343,2007,2144,1,2011
12800282900,2010,2144,0,2014
57197438230,2006,2145,1,2010
11140600800,2010,2145,0,2014
57197441291,2011,2146,1,2015
16481662200,2011,2146,0,2015
57197443631,2010,2147,1,2014
10042730500,2001,2147,0,2005
57197487382,2007,2148,1,2011
7003273792,2007,2148,0,2011
57197487859,2007,2149,1,2011
10143479300,2008,2149,0,2012
14027893100,2012,215,1,2016
7004469765,2006,215,0,2010
57197491719,2006,2150,1,2010
56634940700,2005,2150,0,2009
57197491720,2006,2151,1,2010
10039584500,2011,2151,0,2015
57197550413,2008,2152,1,2012
25633947400,2010,2152,0,2014
57197550726,2006,2153,1,2010
10046393300,2009,2153,0,2013
57197570876,2011,2154,1,2015
12140137600,2007,2154,0,2011
57197570885,2011,2155,1,2015
12244384000,2005,2155,0,2009
57197574740,2011,2156,1,2015
10144615600,2010,2156,0,2014
57197580789,2009,2157,1,2013
23105307000,2001,2157,0,2005
57197584844,2006,2158,1,2010
10041224400,2008,2158,0,2012
57197603031,2011,2159,1,2015
55290679000,2009,2159,0,2013
14029323900,2006,216,1,2010
56179782300,2009,216,0,2013
57197613896,2010,2160,1,2014
10540242500,2007,2160,0,2011
57197635184,2007,2161,1,2011
10440405000,2005,2161,0,2009
57197646943,2011,2162,1,2015
10840708700,2004,2162,0,2008
57197646990,2011,2163,1,2015
10042989000,2010,2163,0,2014
57197685415,2007,2164,1,2011
13004633100,2006,2164,0,2010
57197701202,2006,2165,1,2010
6508011225,2004,2165,0,2008
57197883270,2009,2166,1,2013
7102140947,2001,2166,0,2005
57197883272,2009,2167,1,2013
10042102000,2008,2167,0,2012
57197885439,2009,2168,1,2013
10539452400,2006,2168,0,2010
57197904005,2007,2169,1,2011
10042778200,2007,2169,0,2011
14029532900,2008,217,1,2012
11538925500,2008,217,0,2012
57197905034,2010,2170,1,2014
15739744500,2008,2170,0,2012
57197907440,2009,2171,1,2013
10040159700,2009,2171,0,2013
57197915069,2012,2172,1,2016
10039261800,2009,2172,0,2013
57197916708,2007,2173,1,2011
10043477100,2011,2173,0,2015
57197924456,2007,2174,1,2011
12780325200,2009,2174,0,2013
57197938167,2009,2175,1,2013
57201846981,2005,2175,0,2009
57197940219,2010,2176,1,2014
10042856700,2008,2176,0,2012
57197951367,2007,2177,1,2011
10039464500,2006,2177,0,2010
57197961815,2008,2178,1,2012
10043352300,2000,2178,0,2004
57198003914,2006,2179,1,2010
55942735200,2010,2179,0,2014
14030830500,2011,218,1,2015
23395957900,2011,218,0,2015
57198010667,2006,2180,1,2010
10040350700,2007,2180,0,2011
57198027305,2009,2181,1,2013
11238910500,2002,2181,0,2006
57198027307,2009,2182,1,2013
10039198500,2006,2182,0,2010
57198040348,2006,2183,1,2010
15748315700,2007,2183,0,2011
57198042440,2007,2184,1,2011
10840335300,2009,2184,0,2013
57198052700,2009,2185,1,2013
10142260900,2008,2185,0,2012
57198054683,2007,2186,1,2011
35233410500,2009,2186,0,2013
57198071067,2010,2187,1,2014
11039805800,2009,2187,0,2013
57198080018,2006,2188,1,2010
6507504391,2005,2188,0,2009
57198093204,2008,2189,1,2012
6507491363,2006,2189,0,2010
14031083100,2007,219,1,2011
6601931088,2005,219,0,2009
57198094523,2007,2190,1,2011
12240429500,2010,2190,0,2014
57198098491,2009,2191,1,2013
13408820900,2008,2191,0,2012
57198109409,2012,2192,1,2016
10141756000,2002,2192,0,2006
57198126834,2007,2193,1,2011
10642238100,2011,2193,0,2015
57198177695,2006,2194,1,2010
10040378800,2011,2194,0,2015
57198180299,2007,2195,1,2011
8624067200,2003,2195,0,2007
57198208491,2011,2196,1,2015
11141501900,2004,2196,0,2008
57198235680,2010,2197,1,2014
10039593000,2007,2197,0,2011
57198281037,2010,2198,1,2014
6507801765,2006,2198,0,2010
57198290765,2010,2199,1,2014
55663286600,2010,2199,0,2014
10738908000,2007,22,1,2011
6603826036,2010,22,0,2014
14032719100,2006,220,1,2010
35226980100,2010,220,0,2014
57198315548,2012,2200,1,2016
16022298900,2010,2200,0,2014
57198315549,2012,2201,1,2016
12765663900,2008,2201,0,2012
57198315554,2012,2202,1,2016
6701908254,2011,2202,0,2015
57198315569,2012,2203,1,2016
10039669400,2011,2203,0,2015
57198350544,2006,2204,1,2010
14007354000,2005,2204,0,2009
57198374387,2009,2205,1,2013
11140161100,2011,2205,0,2015
57198394134,2006,2206,1,2010
6603211799,2010,2206,0,2014
57198394311,2012,2207,1,2016
6506160809,2011,2207,0,2015
57198394313,2012,2208,1,2016
11739720800,2010,2208,0,2014
57198405929,2010,2209,1,2014
10143562700,2009,2209,0,2013
14033087600,2008,221,1,2012
6603619154,2007,221,0,2011
57198440757,2006,2210,1,2010
10045340600,2007,2210,0,2011
57198448349,2010,2211,1,2014
13004415400,2002,2211,0,2006
57198485104,2008,2212,1,2012
15047399900,2008,2212,0,2012
57198586747,2008,2213,1,2012
7007133106,2011,2213,0,2015
57198670856,2012,2214,1,2016
10039191300,2007,2214,0,2011
57198685418,2006,2215,1,2010
6603357577,2002,2215,0,2006
57198806655,2006,2216,1,2010
10042241700,2005,2216,0,2009
57198806699,2006,2217,1,2010
10043119800,2011,2217,0,2015
57198807253,2006,2218,1,2010
10042076500,2011,2218,0,2015
57198878208,2010,2219,1,2014
10244372200,2011,2219,0,2015
14034663400,2009,222,1,2013
8961821700,2007,222,0,2011
57198882177,2006,2220,1,2010
55892862500,2010,2220,0,2014
57199000094,2007,2221,1,2011
10046291600,2007,2221,0,2011
57199162079,2006,2222,1,2010
10044504800,2005,2222,0,2009
57199255892,2012,2223,1,2016
7005566654,2009,2223,0,2013
57199407000,2006,2224,1,2010
7006520309,2004,2224,0,2008
57199440447,2011,2225,1,2015
10038910100,2009,2225,0,2013
57199472054,2009,2226,1,2013
7004748205,2009,2226,0,2013
57199472058,2009,2227,1,2013
56722444900,2009,2227,0,2013
57199472299,2009,2228,1,2013
10044525200,2011,2228,0,2015
57199677399,2012,2229,1,2016
13410438400,2011,2229,0,2015
14035100800,2009,223,1,2013
14041367400,2009,223,0,2013
57199695872,2007,2230,1,2011
23070866500,2007,2230,0,2011
57200039799,2007,2231,1,2011
10043477100,2010,2231,0,2014
57200099651,2006,2232,1,2010
10140439200,2008,2232,0,2012
57200135937,2007,2233,1,2011
15736617200,2006,2233,0,2010
57200186268,2009,2234,1,2013
13906962800,2003,2234,0,2007
57200239263,2012,2235,1,2016
14029395800,2000,2235,0,2004
57200572032,2012,2236,1,2016
6602883347,2005,2236,0,2009
57200647953,2010,2237,1,2014
10242802400,2006,2237,0,2010
57200706215,2006,2238,1,2010
10144520700,2007,2238,0,2011
57200719021,2006,2239,1,2010
10040350700,2011,2239,0,2015
14035668900,2010,224,1,2014
55519884400,2009,224,0,2013
57200719726,2009,2240,1,2013
10639130100,2008,2240,0,2012
57200737567,2007,2241,1,2011
7006533038,2011,2241,0,2015
57200746746,2012,2242,1,2016
10039669400,2010,2242,0,2014
57200827104,2008,2243,1,2012
23469845400,2009,2243,0,2013
57200865789,2010,2244,1,2014
10738874200,2008,2244,0,2012
57200869674,2008,2245,1,2012
55403151800,2006,2245,0,2010
57200884916,2008,2246,1,2012
10639567100,2008,2246,0,2012
57200932536,2012,2247,1,2016
35271824600,2010,2247,0,2014
57200973875,2009,2248,1,2013
7005427797,2010,2248,0,2014
57200977448,2006,2249,1,2010
6701423681,2010,2249,0,2014
14035837200,2010,225,1,2014
12780619100,2010,225,0,2014
57201045885,2010,2250,1,2014
11738902200,2006,2250,0,2010
57201074597,2012,2251,1,2016
55361840400,2003,2251,0,2007
57201104441,2011,2252,1,2015
14826979400,2011,2252,0,2015
57201141063,2009,2253,1,2013
35264895800,2011,2253,0,2015
57201331677,2008,2254,1,2012
6601923488,2009,2254,0,2013
57201438567,2010,2255,1,2014
10043550000,2011,2255,0,2015
57201487138,2010,2256,1,2014
6602715113,2007,2256,0,2011
57201568673,2012,2257,1,2016
10142688300,2011,2257,0,2015
57201576082,2008,2258,1,2012
36553366700,2007,2258,0,2011
57201579895,2010,2259,1,2014
10639751600,2007,2259,0,2011
14036042500,2009,226,1,2013
9236846100,2005,226,0,2009
57201597328,2007,2260,1,2011
11940542200,2011,2260,0,2015
57201597330,2007,2261,1,2011
7004240847,2005,2261,0,2009
57201604652,2007,2262,1,2011
47760897900,2011,2262,0,2015
57201610287,2010,2263,1,2014
16019334700,2011,2263,0,2015
57201613478,2010,2264,1,2014
7004141069,2007,2264,0,2011
57201631948,2010,2265,1,2014
6603626324,2010,2265,0,2014
57201702757,2010,2266,1,2014
10042034400,2009,2266,0,2013
57201767533,2011,2267,1,2015
16457531100,2009,2267,0,2013
57201768240,2011,2268,1,2015
10139049400,2006,2268,0,2010
57201783025,2012,2269,1,2016
7801656959,2010,2269,0,2014
14036530100,2012,227,1,2016
7003577963,2011,227,0,2015
57201819632,2010,2270,1,2014
22333854200,2010,2270,0,2014
57201831216,2006,2271,1,2010
23766871300,2010,2271,0,2014
57201833585,2008,2272,1,2012
10040681900,2007,2272,0,2011
57201872309,2009,2273,1,2013
35200627600,2008,2273,0,2012
57201889594,2006,2274,1,2010
7005926347,2006,2274,0,2010
57201918158,2011,2275,1,2015
7102552946,2008,2275,0,2012
57201960309,2006,2276,1,2010
12779843700,2010,2276,0,2014
57201970200,2008,2277,1,2012
6602286607,2011,2277,0,2015
57202023449,2007,2278,1,2011
7006646571,2010,2278,0,2014
57202034193,2010,2279,1,2014
55943623100,2005,2279,0,2009
14036968000,2011,228,1,2015
7003392722,2007,228,0,2011
57202034566,2006,2280,1,2010
10040159700,2007,2280,0,2011
57202124444,2006,2281,1,2010
10042989000,2005,2281,0,2009
57202238470,2012,2282,1,2016
10541122500,2008,2282,0,2012
57202273752,2007,2283,1,2011
10043918500,2011,2283,0,2015
57202340110,2011,2284,1,2015
18433735700,2010,2284,0,2014
57202367740,2008,2285,1,2012
6506576989,2005,2285,0,2009
57202390854,2009,2286,1,2013
16551315600,2009,2286,0,2013
57202408182,2012,2287,1,2016
10143920900,2009,2287,0,2013
57202450323,2008,2288,1,2012
7003710083,2011,2288,0,2015
57202475672,2008,2289,1,2012
6602591467,2006,2289,0,2010
14037920200,2008,229,1,2012
6603509795,2004,229,0,2008
57202485211,2010,2290,1,2014
11043515300,2005,2290,0,2009
57202516535,2008,2291,1,2012
7003387684,2010,2291,0,2014
57202516765,2011,2292,1,2015
22968058400,2009,2292,0,2013
57202516771,2011,2293,1,2015
56187306700,2010,2293,0,2014
57202516772,2011,2294,1,2015
15745317500,2006,2294,0,2010
57202516778,2011,2295,1,2015
10040159700,2010,2295,0,2014
57202516780,2011,2296,1,2015
11241903700,2011,2296,0,2015
57202516783,2011,2297,1,2015
6603936866,2007,2297,0,2011
57202516785,2011,2298,1,2015
13007376900,2006,2298,0,2010
57202516792,2011,2299,1,2015
15748069100,2004,2299,0,2008
10838960600,2006,23,1,2010
13103083100,2009,23,0,2013
14037987000,2006,230,1,2010
7201627788,2004,230,0,2008
57202516793,2011,2300,1,2015
7004622710,2009,2300,0,2013
57202516797,2011,2301,1,2015
15723414400,2010,2301,0,2014
57202516801,2011,2302,1,2015
24368623300,2011,2302,0,2015
57202516806,2011,2303,1,2015
10739684400,2008,2303,0,2012
57202516810,2011,2304,1,2015
12799988500,2008,2304,0,2012
57202521759,2008,2305,1,2012
7003761791,2005,2305,0,2009
57202521836,2008,2306,1,2012
6507150806,2008,2306,0,2012
57202522858,2010,2307,1,2014
10039830700,2008,2307,0,2012
57202522861,2010,2308,1,2014
10046066600,2001,2308,0,2005
57202522862,2010,2309,1,2014
10039063000,2005,2309,0,2009
14038789300,2012,231,1,2016
6701777884,2005,231,0,2009
57202522875,2010,2310,1,2014
10041257800,2007,2310,0,2011
57202522878,2010,2311,1,2014
10039198500,2009,2311,0,2013
57202522880,2010,2312,1,2014
10042034400,2011,2312,0,2015
57202558736,2010,2313,1,2014
35232955300,2010,2313,0,2014
57202566179,2011,2314,1,2015
6701635191,2004,2314,0,2008
57202568607,2006,2315,1,2010
6603124475,2009,2315,0,2013
57202571614,2008,2316,1,2012
8394084100,2011,2316,0,2015
57202595256,2006,2317,1,2010
24724885200,2006,2317,0,2010
57202599125,2008,2318,1,2012
24449351800,2008,2318,0,2012
57202614253,2009,2319,1,2013
35391277600,2006,2319,0,2010
14038884300,2008,232,1,2012
55897018500,2002,232,0,2006
57202646362,2007,2320,1,2011
7003323413,2003,2320,0,2007
57202671992,2008,2321,1,2012
6507026242,2010,2321,0,2014
57202697262,2006,2322,1,2010
6602395370,2007,2322,0,2011
57202697263,2006,2323,1,2010
13605847900,2006,2323,0,2010
57202698172,2011,2324,1,2015
6506796010,2008,2324,0,2012
57202698173,2011,2325,1,2015
6603245226,2008,2325,0,2012
57202699143,2010,2326,1,2014
57194579164,2009,2326,0,2013
57202710933,2010,2327,1,2014
10039439300,2008,2327,0,2012
57202710938,2010,2328,1,2014
