ID,end_year
7004285555,2018
55839245000,2017
22133757700,2018
35571745400,1995
37561928500,2003
56608995000,2016
6506690020,2013
6602863343,2011
6506397518,2005
56615185700,2007
57188847390,2016
15841582500,2005
57203919394,2012
55965948900,2007
6701527226,2002
23103523500,2002
57189030668,2018
56207803300,2016
57196373889,2018
6504274144,1992
57202048071,2018
36639263900,2014
6602233075,1998
7006514344,2018
6701317753,2018
56974165100,1997
37057939200,2015
56612513600,2015
24468832600,2008
56875445400,2005
57204217478,2018
55826460100,2018
6507760691,2002
16686784600,2010
55427075400,2012
7005677150,2013
16401950800,2017
6602504801,2017
57202535502,2018
14045031500,2006
55556516500,2013
57194875132,2017
24734156900,2006
7004673068,2014
10242595600,2016
6505601934,2010
56159573500,2014
57192098277,2016
6701432885,2017
8659094200,2015
6603756458,2014
6701603183,2016
6603839944,1994
16030846000,2007
56734485900,2018
55498004800,2012
55569776000,2012
55225255500,2013
8754407600,2017
56133007500,1995
24469697800,2007
55879352900,2009
8403649600,2014
8620692300,2009
6506845009,1998
6507931907,1999
6603716381,2010
55247761600,2015
55758478100,2016
6507279731,2016
16417524900,2011
7201638326,2008
57190525936,2017
56730243400,2016
12795712100,2016
57201457423,2018
55884692100,2008
57190549579,2010
54384764800,2014
57199296328,2009
6701726570,2013
6603897051,2014
55501719400,2010
56160102300,2015
56297394000,2014
49661974300,2011
57189358906,2018
55252498700,2018
35175729000,2011
7003554136,2018
56278225500,2018
56820246200,2015
57204216416,2018
35300070400,2016
7402722643,1999
56375241500,2015
56978917300,2018
53984616000,2018
7003328126,2017
55907357800,2015
7005566402,1997
24473289500,2011
14522025600,2010
6603767887,2002
57193132344,2016
8535509400,2006
56868650900,2008
26642635500,2009
57200760488,2017
36979233000,2018
6506865956,2013
57207348481,2018
19933352000,2013
25222212100,2012
6701587267,2018
15070785800,2011
55654660500,2013
36536997300,2018
55229288200,2012
6602823948,2015
34969645800,2014
55606655400,2016
55916543200,2016
55347170400,2016
36992016900,2017
23395921000,2007
25633615300,2018
56338469200,2016
55531799600,2018
56026006700,2004
6506117692,2018
23388466300,2009
56273398400,2017
55032819400,2017
55213700400,2018
57196468457,2018
7005994691,2014
7006364449,2018
6507737306,2008
6603007690,2018
56372254800,2018
57198211662,2017
57197684228,2018
6701793445,2017
35229174000,2006
8273215100,2007
6603214570,2018
24725695400,2017
6506312242,2011
57193387351,2015
35779146500,2017
16523095300,2009
7005284689,2004
17433548300,2011
7801664220,2017
16422189300,1992
55312810600,2016
56416383400,2014
35620346900,2012
16315024000,2007
56405556500,2018
7006926415,2011
57190225246,2016
6506888232,2006
55332988300,2013
7006211656,2012
35572966200,2018
42862523500,2016
45961094600,2015
57197889343,2001
57197435531,2013
35613331800,2017
12645904900,2007
7003887864,2010
55582558900,2006
6701515050,2005
6603331971,2018
24601894100,1992
7103134641,2014
36521412000,2015
57090480800,2016
8405048800,2005
34971273500,2015
55879330900,2016
7403886426,2011
7006412009,2009
6603359948,2013
56037441100,2018
35076808800,2018
56026063000,2004
56959979500,2006
35364126500,2018
8608029900,2013
36486362800,2017
16643166000,2009
13805803800,2017
7005223180,2017
57189590425,2017
24450850300,2008
15752170600,2018
24341911700,2008
7004084053,2010
7004402540,2018
57189510022,2008
14622218300,2018
7501890246,1991
57199101974,2016
13403842300,2018
6603379175,2014
7102221420,2007
7005250309,2009
35770054200,2016
7003448733,2009
7004524059,2015
57194818820,2007
57203057099,2017
6603103132,2018
55914481500,2014
54383989600,2011
7404118744,2010
7801338028,2001
57203544791,2016
7103107403,1995
57189394537,2014
57201698652,2018
56203506800,2015
35753086800,2018
8339911500,2017
7003917665,2014
7101731132,2009
6602424766,2001
7801598283,1996
22942757100,2018
6603007398,2012
7201370870,2012
24767103600,2008
7101616871,2013
57191195314,1997
25655401200,2016
36544740400,2015
57196514028,2011
8544715900,2017
7007044874,2018
56144992000,2011
57198730045,2007
25228157500,2017
7101700712,2016
57194744165,2016
32667974500,2012
6507891870,2009
35475116200,2006
24469827000,2017
7004677631,2018
36624993900,2016
57202713823,2008
57193472175,2011
56785863200,2004
56211775200,2008
57079049700,1995
6507168138,2000
35608141600,2012
57192578051,2016
7006017757,2017
57201598168,2013
36145387400,2015
36869438500,2012
35179661100,2018
57201772072,2018
54393085600,2014
6603444842,2016
57197210332,1991
56126272500,2015
56056132400,2002
56503862800,2017
8576050000,2007
7402905263,2016
56340570900,2014
6603660434,2007
55561839500,2006
57194493761,2017
36598977600,2018
8601606900,2008
24587591800,2008
7005943243,2012
38361153900,2011
55782469200,2013
55250576100,2017
57202099197,2018
23571271800,2018
6507198229,2018
56276407100,2000
35617051600,2012
57188700666,2016
57204828255,2018
7004155520,2017
49962411200,2011
7801634854,2014
6603564109,2017
7004851564,2017
8206897500,2006
7102660352,2001
16242339400,2009
20336838200,2018
7006171180,1992
6603281990,2007
12791943100,2018
54394074900,2018
6701366635,2004
6603399396,2018
9332336800,2018
36677517200,2010
35955708800,2012
6602409085,2008
57191591358,2015
57194479122,2017
56516469900,2018
6506117713,2000
6602693523,2018
6508269203,2015
36636897600,2015
56641331500,2018
57197613904,2013
55221843400,2012
22233283200,2017
57000363700,2015
7202063792,2004
7801450030,2003
6505753268,1997
55910785900,2017
55135983500,2013
6602680467,2007
42462387100,2011
57191752797,2018
23388109000,2016
6701439741,2015
9939192100,2010
6602592700,2013
57190411346,2014
6507077933,2000
6701854272,2015
6701876819,2009
7003372967,2018
6602470124,2013
6603673645,2009
6602901880,1995
6505879538,2004
56186936200,2015
6506778238,2015
8210906700,2004
56299624200,2018
55968646000,2011
52063816200,2013
13005477200,2007
14024686000,2016
55541254600,2012
7601339326,2010
6505903323,2008
7006347792,2016
55777145000,2016
57203485984,2018
7004337580,2013
6603655067,2004
7004837469,2006
6701411531,2002
7404043105,2018
57189644174,2016
10243867100,2009
7102165330,2000
36707606500,2007
23490802900,2018
7003395825,2012
7801309001,2008
15831571200,2007
6701821520,2007
56668345600,2013
6603462350,2014
55604662700,2017
23019879300,2014
7004838968,2007
55934329700,2012
7203036945,2011
13405898400,2014
36838178900,2013
35096096600,2012
12244456600,2006
7006127821,2002
24478945100,2016
56530866300,2013
56998678500,2000
35785617700,2010
57194030903,2018
6602720522,2002
57192153038,2016
23989857700,2010
56962766700,2016
35355356900,2016
55934937100,2018
8948209700,2011
6602841633,2013
35300461300,2018
7402483643,2011
57201683078,2018
55964052000,2007
6505766562,1993
57207162268,2018
6507909436,2007
24068493200,2018
7005791088,2012
6701455884,2012
15021491400,2012
36476668700,2014
55553684000,2015
57203100457,2017
57195961103,1995
55449556400,2017
55375641300,2013
23978940400,2017
57190070411,2016
56809336000,2018
6603696040,2003
7004641427,2007
7501607913,2016
6603522186,2016
35721669300,2017
48861909700,2011
6507364766,2007
6603842375,2014
36011984500,2018
7403711202,2012
56495569600,2017
18433444800,2018
57203057818,2018
53364112700,2014
36672999300,2009
57196277760,2017
57192072184,2016
26646604000,2004
55736396700,2018
57199052399,2007
57189907141,2016
57199051027,1999
6507643729,2001
57188804097,2018
57195275645,2017
22635377900,2015
36157656000,2014
6603333722,2012
7004930817,2006
8299613700,2018
57193264559,2018
56034972300,2013
36239346200,2012
56406047400,2017
6701779561,2015
55953976200,2015
9734810000,2013
8420476600,2006
57190164735,2016
13407813500,2018
7004122384,2013
57206148116,1990
57198531084,1998
6603881413,2002
7006783129,1997
8255718800,2000
36638146000,2010
57200686367,2018
57205100073,2018
8392564500,2004
57202491896,1994
6507255488,2015
56265642300,2018
35847370300,2012
56023943100,2000
6701434715,2017
6602592419,2016
22942347300,2010
6701792902,2010
26421987200,2011
56158379800,2014
24315322700,2016
23477263600,2007
56303617100,2014
7004548905,2006
56340386800,2017
57190279218,2016
6603233418,2003
7006555878,2018
56123061800,2013
8590888100,2017
7006687753,2002
36652865300,2015
57202662439,2018
12771696900,2016
37077298500,2014
56389355000,2014
14027607600,2016
26654293200,2018
57191918635,2001
57190293051,1997
53985126600,2016
24329858900,2012
57198347276,2017
36683254500,2011
57197656980,2012
8541552200,2005
55887893000,2017
36970496500,2012
7102943985,1991
57191164168,2005
57192371539,2016
7101910293,2004
57201297813,2018
57190975106,2018
36715777100,2017
6602395934,2005
57200814053,2018
7004510980,2003
7103107331,1996
57204052961,2018
55968964000,2013
16024921000,2010
6701500118,2012
23390281500,2014
6506151707,2017
50160947600,2015
7004045135,2005
23981277000,2008
7004325009,2015
56027145000,2015
6701505144,2017
57201193471,2018
57197675569,2016
6506687870,1994
12240595700,2013
8706898800,2016
7004712588,2016
22978164500,2017
7004158084,2004
6507349310,2017
26026893900,2012
10043235200,2004
7003653678,2016
57203710439,2017
6603582695,1995
56938263300,2015
6508019587,2002
56028614300,2015
8956659000,2007
56982983200,2018
7004217795,2014
55483486200,2012
24449561400,2012
24526789100,2016
6701778936,2001
55942305200,2009
22333626200,2004
57192165387,2017
10739296200,2008
55807727800,2015
7202349865,2017
57202787881,2018
57201992071,2018
6507173368,2004
35227901600,2004
7004543265,1996
35196563800,2008
7003562652,2015
26645925300,2016
7003303475,2017
6506888129,2011
57206705008,2018
14022676800,2006
8569843600,2016
7003447505,2000
6603783277,2003
57205378753,2018
52364110100,2012
6603178706,2003
57205363993,2018
37099135200,2010
56428019700,2017
6504310504,1995
7006745254,2016
57202107233,2004
56442558700,2015
26421708600,2013
8725757600,2005
57203501476,2018
6603876933,2015
40561189700,2011
6506621403,2014
55305767500,2015
15623882500,2015
36650169000,2015
16029152300,2016
56184864800,2017
7003533665,2017
6603138170,2002
6602873044,2014
56674759200,2016
57191636162,2013
35078502500,2017
36956807200,2011
7006688601,2011
12778941200,2011
6603971839,2017
23970554200,2007
16309090500,2008
8358413800,2016
57191616688,2016
55753763700,2013
26635800000,2009
24512498300,2018
57204294797,2018
57190564943,2018
6701482585,2018
26642091900,2017
57203914396,2018
7004086708,2017
57188927971,2015
7102565385,2007
57204403401,2005
56213312000,2014
6602824958,2016
56562751500,2015
7003925269,2018
55240410500,2012
24479181300,2010
36845090600,2010
15041641100,2010
7004324018,2017
8335844900,2010
6504269683,2005
24069927900,2007
24345103800,2009
56633916600,2012
35619394300,2010
7004183661,2016
14632281000,2018
9839271500,2011
35174741000,2014
56992857900,2002
34979272000,2009
42062714100,2014
6603629045,1995
6505591037,1996
56146277700,2013
24833704800,2014
13907887200,2011
55118828400,2006
56594510900,2014
24365949600,1991
6506079753,2018
24802553800,2011
7006499971,2001
56030988800,2007
34770363100,2013
55756077900,2015
36638264000,2010
57188764838,2017
55485996600,2014
36157873900,2010
57188971551,2016
22433690600,2004
44061921500,2014
57190037849,1990
55345487700,2012
22635385400,2011
56883102000,2010
55022887500,2012
6602588542,2018
6506653460,2002
57088618800,2015
7202307112,2018
57202392508,2016
57203896970,2018
57193259133,2017
21934863200,2008
56375177700,2014
36627945500,2011
57204791771,2018
55368257900,2016
57191098535,2011
57197588756,2003
10039272000,2017
17346052300,2007
56629225600,2009
57008821200,2016
57195976757,1991
57195986928,2018
36522984200,2010
7005050122,2011
24436354100,2017
6602761764,2017
6602903452,2018
7801392520,2015
54917157000,2012
6603927952,2003
57192372791,2017
55481768400,2013
56034914600,2013
7003993073,2018
6701491387,2010
56264913200,2001
56005385500,2017
55905176700,2013
24068742300,2012
16312250100,2016
57204830423,2018
35227683900,2010
56055729400,1999
56542761600,2017
7004638746,1999
35334564400,2013
8338798200,2010
6504779882,2004
6602811591,2014
10539455800,2016
55845206100,2014
26665747200,2015
26666557300,2017
7202076419,2018
55842518700,2013
55566194300,2017
7403553526,2015
16240074500,2016
57190313783,2017
57204280564,2001
10738935600,2005
51161041300,2015
55765793100,2017
10638939500,2005
57201381621,2018
8253310200,2016
7006472233,2015
7402371012,2011
56671317900,2018
9244805300,2010
12445160900,2018
56046235600,2010
55987693000,2018
57198096624,2015
6507242844,1993
6602740782,2003
11541093900,2006
54792853400,2013
6602577068,2018
56303313900,2016
21742642200,2014
6603047564,2018
56424126800,2015
7003428381,2001
55603812800,2017
55893547100,2014
11338987300,2017
55521618800,2014
57195071708,2018
57200626371,2017
55882212700,2017
56437691100,2017
35743855800,2016
16025456000,2009
35278357200,2012
55044136800,2009
57194339449,2018
7004031004,2014
57188879730,2001
57189179063,1992
6508014614,2003
7202930876,2017
6506923629,2018
23972378600,2014
57200746692,2017
57194718262,2017
56539604900,2016
16639727000,2011
56835830100,2002
56911930600,2015
7102784663,2008
35185668900,2013
18436694000,2016
7103288466,2018
56595153400,2014
55851513600,2018
36700518000,2013
56234907100,1990
6508339924,1999
57194116385,2016
6504167281,2003
26429325600,2016
13907992700,2010
54892979700,2018
57192157983,2017
6603918095,2014
57193865608,2017
56031312700,2017
55605658300,2015
7201424188,2008
25521396000,2018
36651413000,2018
7007142249,1994
57203206479,2018
7004490016,2018
57193318435,2018
21233343600,2013
43261757700,2011
7103022352,2018
55755867300,2013
55539189393,2018
35105296500,2018
7004286330,2018
7103361644,2012
6603857064,2001
37054212200,2017
7201515549,2003
26767588100,2007
57201728873,2018
24068752400,2010
56617044000,2000
7406996870,2018
15080758200,2018
56416405500,2014
7007117119,2007
35482440300,2012
57192210497,2018
7003333691,2002
7004714924,2018
8632891500,2005
35404941700,2014
57192697237,2017
35409709500,2018
57197438796,2011
7005596103,2002
35429592600,2004
7202958762,2015
35078236000,2013
6603688689,1999
57194649253,2017
7404821744,2010
7006607981,2011
7004908675,1999
7006691243,2010
57194048727,2018
35180917900,2017
6603896267,2015
56247938100,2002
57190250802,2016
57196005526,2017
6602121282,2003
6602488371,2017
56368051900,2015
36835967800,2009
56164332000,2004
7101795216,2018
23393651700,2015
38562030700,2007
8045018000,2016
56902426800,2016
35172483000,2018
7003869580,2015
46760918200,2011
55355888500,2012
55353671400,2015
7403479848,2018
26321692300,2018
56233860900,2011
15026017000,2018
16238885900,2017
24775054400,2017
36706890000,2018
6603960935,2018
57206965726,2018
30067461800,2014
57203963834,2018
6602735389,2006
56405293600,2017
6701317755,2001
7103173182,2012
36612217600,2017
56410793000,2002
7102151271,2004
6506755192,2017
55680812800,2016
6507776388,2012
36458140000,2014
24479661600,2018
7102142663,2013
55383036100,2013
57203141793,2018
36455806600,2016
7005450011,2013
6701906376,1999
6602632647,2006
57190225581,2018
7004940350,2003
7201544382,2002
10043367400,2007
56208265300,2009
57188700071,2001
36623926000,2010
6701317816,2005
11043442100,2000
6701781820,1998
55221050200,2018
24337624700,2014
6507003749,2006
57193074187,2017
7404178704,2011
55363754500,2013
57203566739,2018
6601978023,2018
56538128900,2008
6701716309,2012
22937208100,2018
57204173907,2018
55931225400,2016
15818954100,2002
16679341600,2016
24385879700,2012
6507472059,2016
54917400200,2018
16040259600,2012
21834662800,2018
56711884200,2018
7006622655,2004
57204380934,2011
57202910382,2001
55861446100,2013
7004293596,2015
55755712400,2018
57077935000,2010
37012411200,2015
56568193700,2018
36521237200,2007
7005372717,2016
6603238859,2003
57203843262,2018
7004925245,2008
7202206920,2006
57199660436,2005
56340499000,2016
7402066733,2015
56524174800,2012
55764915300,2016
57190945563,2018
38561390400,2011
8668206100,2005
56089957700,2013
56054691600,2018
17434137900,2016
10138798400,2018
6603125362,2013
7402578832,2016
36444806700,2011
55415716900,2015
56623082500,2018
9840463900,2013
8579501100,2008
25032239300,2018
57192264731,2018
55628527717,2001
35167813200,2016
55772028800,2018
8556196600,2017
57188737737,2017
36844056800,2017
57201490144,2018
56460925100,2013
57200939888,2018
23088276800,2018
57196694933,1996
24512207900,2016
35093001600,2013
56861731600,2015
56915992200,2016
7004597928,1990
57206437896,2018
56007828200,2018
57200625941,2017
55339325200,2011
6505786438,2017
57201399639,2013
7003393953,2006
6701880896,2015
28567754700,2013
23091621600,2016
56241670000,2018
56422481000,2014
36624861800,2012
7102565203,2014
7401563540,2006
7003564319,2013
55809182600,2016
23088056900,2017
6504384627,2005
8541305700,2018
8932268900,2017
57188867460,2017
57195521548,2017
6602824687,2009
6506278170,1993
57193323190,2017
55300357400,2004
23990108500,2018
7203076527,2016
57201365345,2018
8347040600,2013
24344449800,2009
56919568000,2010
57202609092,2018
6603814242,2013
8883314100,2017
57200784272,2014
14036202700,2017
57202678593,2018
37018629400,2018
55639501000,2018
14631535900,2014
36570077900,2015
56897232400,2017
56690529500,2018
11539289500,2010
7004034323,2000
6602833063,2000
6508199584,2018
21741780900,2016
23468770100,2012
23977653400,2018
7005019426,2005
57204562301,2018
57188858427,2015
7005687595,2017
24438826500,2000
6602427182,2007
7003400734,2013
7005801202,2011
6507411761,2018
57105695100,1998
56402486000,2016
7801408817,2013
24536744400,2017
57199227619,2017
26658901500,2018
57205541449,2015
7004023694,2006
56904189400,2018
55303193200,2016
26656632700,2018
8324451300,2018
6507176565,2018
57193896996,2018
14032571800,2004
56999973500,2015
6602349358,2013
55708136200,1990
7006227853,1999
56725280500,2016
37064194700,2018
7006204773,2005
7102666974,2005
24923649000,2017
22633267000,2018
30767539400,2009
7003986387,2010
6507401030,2016
10738962100,2014
24172792500,2006
23134870200,2007
6507602502,2005
6507984740,1998
6508161571,2017
37098810900,2010
6602762179,2015
10639567100,2018
6602833686,2000
57192154323,2018
24469891700,2018
36169388100,2018
6602730249,2017
14053160300,2011
48761844600,2018
6603632733,2002
24475323200,2012
36939309600,2003
36818472300,2012
7202304965,2009
36550031000,2018
6507332974,2018
7102877107,2014
55312182200,2013
56432573500,2018
6506982186,2017
6602521122,2000
55928821800,2012
55332473400,2018
16553339300,2018
24781797300,1996
54793809300,2014
57191032399,2016
7003474676,2012
26431541200,2005
56421918800,2015
55463527000,2015
6602983831,2017
6603816167,2008
36950104900,2015
7402353591,2007
34869482700,2017
55436035700,2015
7102576076,2010
57191189255,2017
35300750500,2018
6602700901,2014
8556472600,2015
7402100334,2012
8691878600,2014
7801376968,2018
8084443000,2017
57197942995,2014
56026027700,2018
6507763849,2001
13309913400,2007
57155830600,2018
57190582853,1999
6602792236,2008
6506451620,2017
6506880149,1991
6506864741,1992
6603208247,2009
16177061300,2012
36608897800,2014
56043639600,2015
6603910743,2018
6603468770,1999
7006155193,2008
36667545600,2017
7005583997,2015
46261479900,2013
57193681139,2018
55968992600,2013
55457166100,2017
35508676000,2006
6507718007,2007
6506436099,1995
6701592388,2010
25960525900,2018
6603554193,2006
57192634867,1996
35613169000,2015
15924889800,2009
23089998200,2006
57188743338,2015
56928495300,2017
6506488834,2000
55975632000,2010
25948863800,2002
56245962500,2013
8205312200,2009
6602815632,2007
55535039300,2012
57203061476,2018
7801312846,1997
56379399000,2015
56425395500,2014
56857003900,2018
15843705300,2018
57203995487,2018
16318942400,2014
55844573100,2015
24773747700,2009
6507230171,2016
7005651548,2006
25960750900,2010
57189644445,2016
7402435757,2015
57205193219,2018
24465433200,2017
35204207700,2017
6506151865,2014
15044021700,2006
54922633400,2017
56406397200,2017
6603548582,1996
9532871700,2015
6701496968,2006
55759511785,2010
7006874566,2016
56315547600,2014
56213844900,2018
6701513404,2002
7404184212,2012
55663497800,2018
7801586558,2004
57127114400,2004
57191910378,2018
35110553600,2018
6507793938,1994
55887764300,2016
55926123400,2018
6701416945,2004
53878363000,2014
56210597200,2017
35768456900,2018
57202996806,2018
37023052200,2011
6604059069,2017
56219125800,1991
54585718400,2017
8317979700,2015
7004947002,2006
7406541233,2001
57200083390,2009
24802040500,2018
57204634346,2015
6506324422,2006
24467715800,2005
7406297260,2011
7005870330,2011
56619543800,2014
51261491100,2016
7404732357,2000
56964444100,2015
57205100418,2018
57194287078,2018
57188980599,2013
6701737144,1994
6603602499,2017
55776897500,2014
16678351200,2008
57199286411,2014
33867753300,2010
7404523391,2005
35147909600,2012
7003761166,2013
12646275800,2012
26025534700,2016
8229134600,2014
35113403900,2018
6701455542,2018
35955472900,2013
56027873100,2013
8654719200,2013
57204404898,1996
7102134856,2006
56294200700,2018
57191706458,2017
56606226000,2016
26031736100,2018
57195954060,2017
24832645900,2007
55654662200,2012
36598544800,2014
6602810237,2009
54930138600,2013
22434364100,2006
55911299800,2011
7003986939,2008
7201876651,2012
8526155400,2004
57192185190,2013
7005231845,2016
14021132900,2017
7003383979,2008
25227508200,2013
23988318300,2016
8627321700,2011
16400626900,2003
12783484300,2006
7202570220,2001
36185630500,2018
14424262500,2006
7004664017,2017
35173239700,2014
57189005141,2009
36642645200,2016
35314823600,2018
7004016989,2017
7403387815,2016
26535318100,2018
57198271744,2009
57199681075,2015
13607888400,2013
23397572400,2014
14010506300,2016
24450247200,2013
57189884783,1990
14625239300,2008
56027099100,2014
56993786700,1996
36608757600,2018
13104044900,2018
36559809900,2012
56514957300,2016
57202969985,2018
7006992959,2018
16634545300,2018
57206682823,2009
6701487852,2007
6506656042,2017
23391273700,2011
57191915423,2018
6701639182,2017
23098427900,2008
57193950819,2018
7005536162,2012
36110235700,2017
56692977300,2001
57203008864,2018
57204918973,2018
35558651700,2018
57200686468,2017
6603418275,2017
22978986000,2014
24722759900,2011
57194446316,2017
35611098100,2013
57112506100,1998
6503994308,2011
57188747372,1990
54903934600,2018
55736928900,2018
57195503193,2017
7005218362,2018
7102109661,2014
55649046400,2017
55614254600,2013
57193084992,2017
7202515832,2001
35069374200,2012
55938049100,2015
7005631776,2002
15019107000,2015
36975575400,2011
57128075300,2015
57173023500,2018
35226630600,2009
56034366600,2018
56250672500,2013
7006704894,2007
55925388300,2017
56452582700,2014
56767647400,2015
24765270700,2015
55532185600,2014
57203568754,2018
7004916334,2015
35327544600,2011
56830169000,2014
30467462000,2017
7004035387,1998
57204369272,2018
6701601019,2010
57191224433,2017
56429772600,2018
6602154453,2010
55405914000,2011
36545545500,2013
57201923753,2018
57188724131,2015
36133217700,2014
8727581900,2014
6506480316,2018
56204981000,2004
35879843500,1996
7006591871,2009
7004509377,2018
15756194200,2018
9243518900,2017
13610180600,2006
8291779600,2016
56593236700,2014
6505965754,1999
6505977383,2013
7402652794,2016
6507237749,2004
7006723602,2018
14919301400,2018
24721547400,2009
25653898100,2016
8501921900,2005
55475374700,2016
55532811800,2014
55910438600,2018
57192107969,2016
54881348300,2013
36164963400,2010
57189301958,2016
25652295700,2014
6506349770,2015
13006308800,2013
6701444894,1994
50262281500,2013
23388683000,2017
52663980400,2018
15046066200,2012
57198889213,2016
55816604200,2013
35087983500,2018
35812124700,2010
56094954000,2018
57127316900,2018
7006659832,2017
6601938210,2016
57199854760,2016
6506484029,2004
24167561400,2016
56556926100,2014
7006086215,2017
55437081700,2012
24475231500,2012
7003349112,2018
56515009900,2018
35579443800,2012
6602448649,2017
23003584600,2013
6602184470,2005
56622962800,2016
23974364200,2016
7202421113,2002
14619210900,2016
54781933100,1998
7801316902,2002
23396185100,2018
57194784349,2017
56230515000,2018
7402524855,2008
6507550072,2004
57191341597,2017
55980036800,2012
56596683000,2015
23990645500,2008
35208602900,2013
13411035300,2015
24171848700,2011
55620482500,2018
55576592200,2012
7202386927,2018
56666894400,2015
35097493000,2009
13104242000,2009
57063138400,2009
36170372600,2013
6701316794,2018
6602405521,2015
56240418400,2007
8755775300,2000
55921575500,2017
57193118329,2016
55203106800,2013
56875871500,2018
36928337300,2015
57201152090,2018
6602087485,2004
57202893556,2018
55628584253,1993
57197832308,2017
55804216100,2015
6603766464,2006
8536321800,2010
55505356000,2011
35146623100,2009
55896911700,2011
56574806500,2015
7202445741,2001
6603778775,2001
7402884230,2004
56267538700,2014
6602923249,1997
6701436933,2018
36862063800,2006
56238792800,2010
7004315591,2007
55926167700,2013
6602175758,1998
6603232307,2009
57207607528,2018
7103007058,2011
6603161366,2017
6602181127,2007
57200978661,2015
8377428800,2006
57203369784,2017
24586702500,2018
57197706976,2017
16645173300,2018
6507589910,2016
7005423021,2014
56538095200,2008
6602275664,2017
56013268400,2014
36601104700,2017
54882458800,2011
6601930165,2003
26643028200,2018
36501198900,2013
36494345800,2013
26023367100,2018
55693899200,2013
36937259400,2006
6603128766,2013
57193566452,2017
57097736000,2014
6603041080,2018
6603462219,2018
7006199667,2014
35174323300,2018
57202974849,2017
7004050995,2005
6507458927,2018
55755920400,2016
16507117300,2014
23490198700,2009
36668356900,2010
8986043700,2005
6603103304,2011
56021759900,2013
48261247800,2016
6507302277,2018
56249743300,2014
55991384600,2017
23007349200,2009
57115301100,2015
25926951000,1996
7007029848,2015
57192701593,2016
6507843849,2009
55864518100,2007
36135882000,2010
36651440900,2018
7006706193,2003
24478602800,2018
57202631468,2007
57188537381,2016
8529443300,2004
35090527600,2018
55966224800,2011
57188757774,2015
24284638500,1992
7406738152,2006
36059924000,2010
6602461066,2016
56272635000,2014
35784416400,2014
26967944200,2014
23049716600,2016
7103333703,2008
22935153400,2018
35310832300,2017
6601977863,2004
6602994746,2007
56884059800,2014
6507462205,2004
57189086902,2018
6508121473,2014
6603246138,2018
14046532700,2017
56204013300,2014
7005774900,2007
6602119814,2018
57197506568,2017
57192375228,2018
26435374400,2009
6506941441,1999
57198354961,2014
57203537166,2018
56868457200,2015
7005883316,2000
7003764042,2005
7102872794,2012
24757955700,2016
23472413000,2008
55912048200,2016
56236523800,2018
19838586100,2014
55391940200,2013
37661837900,2012
17343671200,2018
55998892100,2018
6507716083,2014
37861062400,2012
7006509646,2003
57192236862,2018
57191284960,2017
7003424936,2011
16038501300,2017
26435471300,2018
24766002000,2018
35462284000,2009
7004538127,2002
36718453500,2013
7006894992,2013
57079290600,2017
7103345598,2007
15752470500,2002
22947189000,2017
21742022800,2018
34972907200,2018
55392353500,2011
37104853700,2002
7202724253,2004
8725724800,2015
6603449604,2018
6602168535,2005
25227402900,2008
25959021500,2010
35312224000,2017
57196965073,1993
6507705803,2005
6506511677,2006
9240940300,2013
55613982200,2014
57190431386,2006
36810203500,2017
36453454800,2010
55574123134,2003
7102848240,2007
57195721334,1993
8779307500,2016
55325186000,2018
57125437700,2017
36606353800,2017
56945754200,1996
7102135269,1996
55624103600,2017
57162209000,2003
24468443400,2015
6602229155,1996
57192684061,2012
12143594700,2018
23392849500,2010
26026157200,2016
57191567705,2016
6602451937,2011
7004484386,2012
28567572000,2013
36187768100,2017
6602726458,2005
56651417700,2015
6603003389,2007
57021920100,2015
15926625100,2009
57188683397,2016
7003629872,2013
15764974500,2018
12645272600,2007
7006856466,2017
56978160500,2015
55989255600,2010
7003434202,2010
6507374307,2006
8578128200,2012
35243698500,2017
8579822300,2016
39261108700,2017
55482426100,2016
55887434700,2017
46062416700,2010
57193838056,2017
15078202300,2008
38961084400,2018
20433650900,2013
53866971100,2012
7006069150,2015
6506116366,2008
35774377200,2017
57193865019,2018
55300413000,1992
35799737200,2018
57151673600,2010
57205495808,2015
24479207600,2010
14053488400,2006
8887860100,2003
57022881000,2015
7202899087,1996
57188641473,2018
56157393500,2018
52063109200,2017
57197594166,2002
6701357968,2009
7801360013,2009
56268734600,2018
7006519840,2016
56644568300,2015
54793286400,2015
7004930816,2004
7003734036,2017
8380458900,2015
54420760900,2016
57197536802,1998
57197246629,2015
56163004400,2001
21834840900,2004
35772433700,2010
19640812000,2018
7006012378,2009
55369996500,2015
55538715500,2010
6603612816,2013
57193672335,2018
55695557300,2012
25639082600,2009
54882164400,2017
55756298000,2010
6602926825,2013
7202544910,2013
56749922700,2003
55664792400,2014
55328299000,2015
15521239600,2014
7004410636,2006
6507471052,1999
7801616289,1997
6701818885,2005
57206951466,2018
14031778500,2011
26040513700,2009
57198456299,2016
6506322485,2015
7005217595,2012
6603838816,2017
28367922800,2000
7003796790,2018
7101841028,2018
7006438742,2015
57190339681,2018
36702554200,2018
56736920100,2018
7202734500,2002
57193899277,2013
57196751509,2009
56622699200,2015
55496250200,2017
7003316246,2007
24074527400,2015
6508169835,2006
7102958979,2018
15752159800,2016
6602620446,2018
7403216862,2015
8053055800,2012
25655276400,2015
55869079600,2017
7004368950,2009
55312063700,2008
7402233974,2002
6603366433,2009
57194184079,2017
