"","auth.id","start_year","group","focal","anr_year"
"2207","57189655883",2008,"1992",1,2012
"2208","26633060500",2011,"1992",0,2015
"2209","57189688463",2010,"1993",1,2014
"2210","6506440590",2009,"1993",0,2013
"2211","57189703676",2009,"1994",1,2013
"2212","6601925369",2011,"1994",0,2015
"2213","57189703677",2009,"1995",1,2013
"2214","7003345067",2005,"1995",0,2009
"2215","57189703678",2009,"1996",1,2013
"2216","12143487900",2009,"1996",0,2013
"2217","57189703680",2009,"1997",1,2013
"2218","12239092100",2010,"1997",0,2014
"2219","57189940659",2008,"1998",1,2012
"2220","57193128453",2008,"1998",0,2012
"2221","57190125772",2009,"1999",1,2013
"2222","6602759570",2000,"1999",0,2004
"2223","10042237500",2011,"2",1,2015
"2224","6508341583",2009,"2",0,2013
"2225","10640098500",2006,"20",1,2010
"2226","6507277938",2004,"20",0,2008
"2227","14016398500",2007,"200",1,2011
"2228","15131907800",2009,"200",0,2013
"2229","57190237616",2011,"2000",1,2015
"2230","6602095379",2008,"2000",0,2012
"2231","57190259888",2008,"2001",1,2012
"2232","10043477100",2008,"2001",0,2012
"2233","57190335537",2011,"2002",1,2015
"2234","56250525100",2007,"2002",0,2011
"2235","57190372460",2009,"2003",1,2013
"2236","7005773719",2009,"2003",0,2013
"2237","57190395186",2006,"2004",1,2010
"2238","6701615052",2006,"2004",0,2010
"2239","57190572013",2009,"2005",1,2013
"2240","10140328400",2010,"2005",0,2014
"2241","57190676385",2011,"2006",1,2015
"2242","7003626499",2011,"2006",0,2015
"2243","57190875674",2009,"2007",1,2013
"2244","12791509700",2011,"2007",0,2015
"2245","57190984490",2008,"2008",1,2012
"2246","6602574222",2008,"2008",0,2012
"2247","57191077948",2006,"2009",1,2010
"2248","12791084200",2007,"2009",0,2011
"2249","14016697300",2011,"201",1,2015
"2250","14008984000",2011,"201",0,2015
"2251","57191216531",2007,"2010",1,2011
"2252","10039464500",2009,"2010",0,2013
"2253","57191351330",2006,"2011",1,2010
"2254","9739465300",2004,"2011",0,2008
"2255","57191626224",2008,"2012",1,2012
"2256","7006199342",2011,"2012",0,2015
"2257","57191630413",2008,"2013",1,2012
"2258","7006086889",2005,"2013",0,2009
"2259","57191636013",2009,"2014",1,2013
"2260","10340696500",2010,"2014",0,2014
"2261","57191727567",2011,"2015",1,2015
"2262","55708373600",2006,"2015",0,2010
"2263","57191879325",2010,"2016",1,2014
"2264","10242802400",2011,"2016",0,2015
"2265","57192011281",2012,"2017",1,2016
"2266","6701787287",2009,"2017",0,2013
"2267","57192036447",2011,"2018",1,2015
"2268","6507898045",2010,"2018",0,2014
"2269","57192117370",2007,"2019",1,2011
"2270","57197211944",2006,"2019",0,2010
"2271","14016744900",2012,"202",1,2016
"2272","7006270941",2010,"202",0,2014
"2273","57192295390",2007,"2020",1,2011
"2274","6603407779",2011,"2020",0,2015
"2275","57192388660",2008,"2021",1,2012
"2276","8502815000",2008,"2021",0,2012
"2277","57192407007",2012,"2022",1,2016
"2278","16032383800",2007,"2022",0,2011
"2279","57192414605",2012,"2023",1,2016
"2280","7004356873",2008,"2023",0,2012
"2281","57192586826",2010,"2024",1,2014
"2282","10440477000",2006,"2024",0,2010
"2283","57192590941",2010,"2025",1,2014
"2284","10244602600",2011,"2025",0,2015
"2285","57192609374",2008,"2026",1,2012
"2286","14007732600",2010,"2026",0,2014
"2287","57192609716",2008,"2027",1,2012
"2288","13610779300",2010,"2027",0,2014
"2289","57192664739",2010,"2028",1,2014
"2290","6602635278",2002,"2028",0,2006
"2291","57192741313",2007,"2029",1,2011
"2292","10238838700",2007,"2029",0,2011
"2293","14017744900",2008,"203",1,2012
"2294","23479080100",2011,"203",0,2015
"2295","57192812164",2008,"2030",1,2012
"2296","7004031655",2005,"2030",0,2009
"2297","57193029744",2009,"2031",1,2013
"2298","10040125100",2009,"2031",0,2013
"2299","57193077016",2011,"2032",1,2015
"2300","10539765500",2009,"2032",0,2013
"2301","57193095169",2006,"2033",1,2010
"2302","13007341300",2006,"2033",0,2010
"2303","57193229683",2007,"2034",1,2011
"2304","10038904300",2007,"2034",0,2011
"2305","57193340653",2010,"2035",1,2014
"2306","12758892400",2000,"2035",0,2004
"2307","57193356617",2007,"2036",1,2011
"2308","12791509700",2009,"2036",0,2013
"2309","57193575280",2010,"2037",1,2014
"2310","10039464500",2010,"2037",0,2014
"2311","57193630920",2006,"2038",1,2010
"2312","10039669400",2009,"2038",0,2013
"2313","57193667874",2009,"2039",1,2013
"2314","35581396100",2002,"2039",0,2006
"2315","14017830000",2006,"204",1,2010
"2316","6506549199",2010,"204",0,2014
"2317","57193682105",2009,"2040",1,2013
"2318","10139168600",2008,"2040",0,2012
"2319","57193684018",2007,"2041",1,2011
"2320","10039439300",2007,"2041",0,2011
"2321","57193708998",2007,"2042",1,2011
"2322","35453620600",2002,"2042",0,2006
"2323","57193712340",2011,"2043",1,2015
"2324","6602289186",2006,"2043",0,2010
"2325","57193820991",2009,"2044",1,2013
"2326","12786811100",2010,"2044",0,2014
"2327","57193873715",2012,"2045",1,2016
"2328","10044762300",2005,"2045",0,2009
"2329","57193881736",2008,"2046",1,2012
"2330","7004331432",2007,"2046",0,2011
"2331","57193922661",2007,"2047",1,2011
"2332","6505956849",2005,"2047",0,2009
"2333","57194080841",2009,"2048",1,2013
"2334","14029730600",2010,"2048",0,2014
"2335","57194263832",2011,"2049",1,2015
"2336","12759994000",2001,"2049",0,2005
"2337","14018182100",2009,"205",1,2013
"2338","35092228100",2008,"205",0,2012
"2339","57194293526",2006,"2050",1,2010
"2340","16229264400",2006,"2050",0,2010
"2341","57194293766",2006,"2051",1,2010
"2342","10139168600",2010,"2051",0,2014
"2343","57194312785",2009,"2052",1,2013
"2344","15136705400",2007,"2052",0,2011
"2345","57194330883",2012,"2053",1,2016
"2346","56208468900",2009,"2053",0,2013
"2347","57194489637",2011,"2054",1,2015
"2348","6602604579",2010,"2054",0,2014
"2349","57194662831",2012,"2055",1,2016
"2350","6506441136",2004,"2055",0,2008
"2351","57194664107",2007,"2056",1,2011
"2352","10039340900",2007,"2056",0,2011
"2353","57194698106",2006,"2057",1,2010
"2354","7006670958",2009,"2057",0,2013
"2355","57194725373",2009,"2058",1,2013
"2356","55919433600",2004,"2058",0,2008
"2357","57194822498",2006,"2059",1,2010
"2358","10043477100",2009,"2059",0,2013
"2359","14018424400",2010,"206",1,2014
"2360","35329394200",2010,"206",0,2014
"2361","57194892267",2008,"2060",1,2012
"2362","10242214500",2010,"2060",0,2014
"2363","57194977382",2006,"2061",1,2010
"2364","10042131600",2009,"2061",0,2013
"2365","57195257066",2006,"2062",1,2010
"2366","10039886600",2007,"2062",0,2011
"2367","57195271289",2011,"2063",1,2015
"2368","11440425000",2009,"2063",0,2013
"2369","57195298539",2010,"2064",1,2014
"2370","7004607347",2005,"2064",0,2009
"2371","57195375481",2006,"2065",1,2010
"2372","55946928200",2006,"2065",0,2010
"2373","57195375562",2006,"2066",1,2010
"2374","15723414400",2002,"2066",0,2006
"2375","57195375565",2006,"2067",1,2010
"2376","35605427700",2005,"2067",0,2009
"2377","57195504059",2012,"2068",1,2016
"2378","16025689000",2010,"2068",0,2014
"2379","57195633300",2012,"2069",1,2016
"2380","13103663500",2011,"2069",0,2015
"2381","14018680700",2007,"207",1,2011
"2382","11240346900",2008,"207",0,2012
"2383","57195701657",2008,"2070",1,2012
"2384","10041735400",2009,"2070",0,2013
"2385","57195834407",2009,"2071",1,2013
"2386","14826017800",2010,"2071",0,2014
"2387","57195971038",2010,"2072",1,2014
"2388","10039464500",2005,"2072",0,2009
"2389","57196074966",2012,"2073",1,2016
"2390","6603843464",2008,"2073",0,2012
"2391","57196161125",2006,"2074",1,2010
"2392","10041188700",2005,"2074",0,2009
"2393","57196167206",2006,"2075",1,2010
"2394","7004338553",2011,"2075",0,2015
"2395","57196191795",2006,"2076",1,2010
"2396","15745636100",2009,"2076",0,2013
"2397","57196216389",2006,"2077",1,2010
"2398","55467620200",2011,"2077",0,2015
"2399","57196233208",2012,"2078",1,2016
"2400","7103347552",2005,"2078",0,2009
"2401","57196233467",2008,"2079",1,2012
"2402","26326670000",2011,"2079",0,2015
"2403","14018928500",2009,"208",1,2013
"2404","7005690467",2002,"208",0,2006
"2405","57196237297",2009,"2080",1,2013
"2406","55835127000",2008,"2080",0,2012
"2407","57196345670",2011,"2081",1,2015
"2408","10144487900",2009,"2081",0,2013
"2409","57196490828",2011,"2082",1,2015
"2410","13613631400",2008,"2082",0,2012
"2411","57196498932",2012,"2083",1,2016
"2412","10242988100",2000,"2083",0,2004
"2413","57196511125",2009,"2084",1,2013
"2414","10243940400",2011,"2084",0,2015
"2415","57196521524",2011,"2085",1,2015
"2416","23013186500",2011,"2085",0,2015
"2417","57196525109",2008,"2086",1,2012
"2418","10045026400",2008,"2086",0,2012
"2419","57196532090",2011,"2087",1,2015
"2420","10041868300",2008,"2087",0,2012
"2421","57196540990",2009,"2088",1,2013
"2422","10039830700",2010,"2088",0,2014
"2423","57196566609",2009,"2089",1,2013
"2424","16552030900",2011,"2089",0,2015
"2425","14022410700",2009,"209",1,2013
"2426","24830664000",2010,"209",0,2014
"2427","57196566610",2009,"2090",1,2013
"2428","6603583373",2008,"2090",0,2012
"2429","57196602484",2010,"2091",1,2014
"2430","10044293400",2010,"2091",0,2014
"2431","57196617771",2007,"2092",1,2011
"2432","10042600200",2007,"2092",0,2011
"2433","57196650813",2010,"2093",1,2014
"2434","6701723230",2006,"2093",0,2010
"2435","57196716305",2008,"2094",1,2012
"2436","6506632402",2010,"2094",0,2014
"2437","57196726188",2009,"2095",1,2013
"2438","11139885200",2004,"2095",0,2008
"2439","57196726214",2010,"2096",1,2014
"2440","7004216018",2002,"2096",0,2006
"2441","57196726225",2010,"2097",1,2014
"2442","6603311003",2011,"2097",0,2015
"2443","57196726758",2009,"2098",1,2013
"2444","10041735400",2010,"2098",0,2014
"2445","57196767311",2012,"2099",1,2016
"2446","10039858900",2010,"2099",0,2014
"2447","10640697000",2009,"21",1,2013
"2448","7202855386",2003,"21",0,2007
"2449","14022655900",2006,"210",1,2010
"2450","6602694012",2004,"210",0,2008
"2451","57196811467",2010,"2100",1,2014
"2452","57161046500",2009,"2100",0,2013
"2453","57196811472",2010,"2101",1,2014
"2454","14626666000",2008,"2101",0,2012
"2455","57196814626",2011,"2102",1,2015
"2456","24173120500",2008,"2102",0,2012
"2457","57196834241",2010,"2103",1,2014
"2458","16639445300",2011,"2103",0,2015
"2459","57196843263",2010,"2104",1,2014
"2460","11041328400",2005,"2104",0,2009
"2461","57196847419",2007,"2105",1,2011
"2462","7103276163",2002,"2105",0,2006
"2463","57196847420",2007,"2106",1,2011
"2464","14026020100",2004,"2106",0,2008
"2465","57196925256",2009,"2107",1,2013
"2466","10439788000",2011,"2107",0,2015
"2467","57196956846",2007,"2108",1,2011
"2468","10045288300",2011,"2108",0,2015
"2469","57196962007",2007,"2109",1,2011
"2470","6602290061",2008,"2109",0,2012
"2471","14024591100",2012,"211",1,2016
"2472","8976399100",2005,"211",0,2009
"2473","57196973029",2007,"2110",1,2011
"2474","10042223100",2009,"2110",0,2013
"2475","57197002854",2007,"2111",1,2011
"2476","10042717500",2010,"2111",0,2014
"2477","57197002870",2007,"2112",1,2011
"2478","10039374100",2007,"2112",0,2011
"2479","57197004002",2007,"2113",1,2011
"2480","10041288900",2011,"2113",0,2015
"2481","57197004003",2007,"2114",1,2011
"2482","10043235200",2008,"2114",0,2012
"2483","57197004015",2007,"2115",1,2011
"2484","10040672800",2007,"2115",0,2011
"2485","57197005120",2009,"2116",1,2013
"2486","10242802400",2005,"2116",0,2009
"2487","57197017923",2008,"2117",1,2012
"2488","7005241696",2009,"2117",0,2013
"2489","57197046309",2010,"2118",1,2014
"2490","10042717500",2009,"2118",0,2013
"2491","57197056312",2011,"2119",1,2015
"2492","13007475500",2008,"2119",0,2012
"2493","14024643500",2007,"212",1,2011
"2494","10040195000",2007,"212",0,2011
"2495","57197056346",2007,"2120",1,2011
"2496","10041689500",2005,"2120",0,2009
"2497","57197081673",2010,"2121",1,2014
"2498","11539234700",2010,"2121",0,2014
"2499","57197090931",2009,"2122",1,2013
"2500","12042047500",2007,"2122",0,2011
"2501","57197102820",2009,"2123",1,2013
"2502","35453695000",2006,"2123",0,2010
"2503","57197104045",2012,"2124",1,2016
"2504","10042102000",2011,"2124",0,2015
"2505","57197112013",2012,"2125",1,2016
"2506","10042600200",2006,"2125",0,2010
"2507","57197121372",2011,"2126",1,2015
"2508","10045630100",2010,"2126",0,2014
"2509","57197123905",2009,"2127",1,2013
"2510","10040259400",2001,"2127",0,2005
"2511","57197155318",2006,"2128",1,2010
"2512","11439746900",2009,"2128",0,2013
"2513","57197155319",2006,"2129",1,2010
"2514","10041169900",2010,"2129",0,2014
"2515","14024808000",2011,"213",1,2015
"2516","6603366003",2009,"213",0,2013
"2517","57197155835",2008,"2130",1,2012
"2518","10039198500",2008,"2130",0,2012
"2519","57197159922",2006,"2131",1,2010
"2520","10041632600",2010,"2131",0,2014
"2521","57197190388",2008,"2132",1,2012
"2522","56578254200",2004,"2132",0,2008
"2523","57197190389",2008,"2133",1,2012
"2524","10138825700",2011,"2133",0,2015
"2525","57197190390",2008,"2134",1,2012
"2526","10041288900",2009,"2134",0,2013
"2527","57197199731",2006,"2135",1,2010
"2528","10143479300",2010,"2135",0,2014
"2529","57197241067",2008,"2136",1,2012
"2530","24293564900",2011,"2136",0,2015
"2531","57197335988",2011,"2137",1,2015
"2532","37016024500",2010,"2137",0,2014
"2533","57197335990",2011,"2138",1,2015
"2534","12140492800",2010,"2138",0,2014
"2535","57197363280",2008,"2139",1,2012
"2536","10038813300",2007,"2139",0,2011
"2537","14026742900",2008,"214",1,2012
"2538","6603012862",2008,"214",0,2012
"2539","57197364327",2012,"2140",1,2016
"2540","13007323600",2006,"2140",0,2010
"2541","57197373803",2007,"2141",1,2011
"2542","10039439300",2006,"2141",0,2010
"2543","57197421323",2010,"2142",1,2014
"2544","11141826000",2009,"2142",0,2013
"2545","57197424965",2009,"2143",1,2013
"2546","57199632024",2006,"2143",0,2010
"2547","57197429343",2007,"2144",1,2011
"2548","12800282900",2010,"2144",0,2014
"2549","57197438230",2006,"2145",1,2010
"2550","11140600800",2010,"2145",0,2014
"2551","57197441291",2011,"2146",1,2015
"2552","16481662200",2011,"2146",0,2015
"2553","57197443631",2010,"2147",1,2014
"2554","10042730500",2001,"2147",0,2005
"2555","57197487382",2007,"2148",1,2011
"2556","7003273792",2007,"2148",0,2011
"2557","57197487859",2007,"2149",1,2011
"2558","10143479300",2008,"2149",0,2012
"2559","14027893100",2012,"215",1,2016
"2560","7004469765",2006,"215",0,2010
"2561","57197491719",2006,"2150",1,2010
"2562","56634940700",2005,"2150",0,2009
"2563","57197491720",2006,"2151",1,2010
"2564","10039584500",2011,"2151",0,2015
"2565","57197550413",2008,"2152",1,2012
"2566","25633947400",2010,"2152",0,2014
"2567","57197550726",2006,"2153",1,2010
"2568","10046393300",2009,"2153",0,2013
"2569","57197570876",2011,"2154",1,2015
"2570","12140137600",2007,"2154",0,2011
"2571","57197570885",2011,"2155",1,2015
"2572","12244384000",2005,"2155",0,2009
"2573","57197574740",2011,"2156",1,2015
"2574","10144615600",2010,"2156",0,2014
"2575","57197580789",2009,"2157",1,2013
"2576","23105307000",2001,"2157",0,2005
"2577","57197584844",2006,"2158",1,2010
"2578","10041224400",2008,"2158",0,2012
"2579","57197603031",2011,"2159",1,2015
"2580","55290679000",2009,"2159",0,2013
"2581","14029323900",2006,"216",1,2010
"2582","56179782300",2009,"216",0,2013
"2583","57197613896",2010,"2160",1,2014
"2584","10540242500",2007,"2160",0,2011
"2585","57197635184",2007,"2161",1,2011
"2586","10440405000",2005,"2161",0,2009
"2587","57197646943",2011,"2162",1,2015
"2588","10840708700",2004,"2162",0,2008
"2589","57197646990",2011,"2163",1,2015
"2590","10042989000",2010,"2163",0,2014
"2591","57197685415",2007,"2164",1,2011
"2592","13004633100",2006,"2164",0,2010
"2593","57197701202",2006,"2165",1,2010
"2594","6508011225",2004,"2165",0,2008
"2595","57197883270",2009,"2166",1,2013
"2596","7102140947",2001,"2166",0,2005
"2597","57197883272",2009,"2167",1,2013
"2598","10042102000",2008,"2167",0,2012
"2599","57197885439",2009,"2168",1,2013
"2600","10539452400",2006,"2168",0,2010
"2601","57197904005",2007,"2169",1,2011
"2602","10042778200",2007,"2169",0,2011
"2603","14029532900",2008,"217",1,2012
"2604","11538925500",2008,"217",0,2012
"2605","57197905034",2010,"2170",1,2014
"2606","15739744500",2008,"2170",0,2012
"2607","57197907440",2009,"2171",1,2013
"2608","10040159700",2009,"2171",0,2013
"2609","57197915069",2012,"2172",1,2016
"2610","10039261800",2009,"2172",0,2013
"2611","57197916708",2007,"2173",1,2011
"2612","10043477100",2011,"2173",0,2015
"2613","57197924456",2007,"2174",1,2011
"2614","12780325200",2009,"2174",0,2013
"2615","57197938167",2009,"2175",1,2013
"2616","57201846981",2005,"2175",0,2009
"2617","57197940219",2010,"2176",1,2014
"2618","10042856700",2008,"2176",0,2012
"2619","57197951367",2007,"2177",1,2011
"2620","10039464500",2006,"2177",0,2010
"2621","57197961815",2008,"2178",1,2012
"2622","10043352300",2000,"2178",0,2004
"2623","57198003914",2006,"2179",1,2010
"2624","55942735200",2010,"2179",0,2014
"2625","14030830500",2011,"218",1,2015
"2626","23395957900",2011,"218",0,2015
"2627","57198010667",2006,"2180",1,2010
"2628","10040350700",2007,"2180",0,2011
"2629","57198027305",2009,"2181",1,2013
"2630","11238910500",2002,"2181",0,2006
"2631","57198027307",2009,"2182",1,2013
"2632","10039198500",2006,"2182",0,2010
"2633","57198040348",2006,"2183",1,2010
"2634","15748315700",2007,"2183",0,2011
"2635","57198042440",2007,"2184",1,2011
"2636","10840335300",2009,"2184",0,2013
"2637","57198052700",2009,"2185",1,2013
"2638","10142260900",2008,"2185",0,2012
"2639","57198054683",2007,"2186",1,2011
"2640","35233410500",2009,"2186",0,2013
"2641","57198071067",2010,"2187",1,2014
"2642","11039805800",2009,"2187",0,2013
"2643","57198080018",2006,"2188",1,2010
"2644","6507504391",2005,"2188",0,2009
"2645","57198093204",2008,"2189",1,2012
"2646","6507491363",2006,"2189",0,2010
"2647","14031083100",2007,"219",1,2011
"2648","6601931088",2005,"219",0,2009
"2649","57198094523",2007,"2190",1,2011
"2650","12240429500",2010,"2190",0,2014
"2651","57198098491",2009,"2191",1,2013
"2652","13408820900",2008,"2191",0,2012
"2653","57198109409",2012,"2192",1,2016
"2654","10141756000",2002,"2192",0,2006
"2655","57198126834",2007,"2193",1,2011
"2656","10642238100",2011,"2193",0,2015
"2657","57198177695",2006,"2194",1,2010
"2658","10040378800",2011,"2194",0,2015
"2659","57198180299",2007,"2195",1,2011
"2660","8624067200",2003,"2195",0,2007
"2661","57198208491",2011,"2196",1,2015
"2662","11141501900",2004,"2196",0,2008
"2663","57198235680",2010,"2197",1,2014
"2664","10039593000",2007,"2197",0,2011
"2665","57198281037",2010,"2198",1,2014
"2666","6507801765",2006,"2198",0,2010
"2667","57198290765",2010,"2199",1,2014
"2668","55663286600",2010,"2199",0,2014
"2669","10738908000",2007,"22",1,2011
"2670","6603826036",2010,"22",0,2014
"2671","14032719100",2006,"220",1,2010
"2672","35226980100",2010,"220",0,2014
"2673","57198315548",2012,"2200",1,2016
"2674","16022298900",2010,"2200",0,2014
"2675","57198315549",2012,"2201",1,2016
"2676","12765663900",2008,"2201",0,2012
"2677","57198315554",2012,"2202",1,2016
"2678","6701908254",2011,"2202",0,2015
"2679","57198315569",2012,"2203",1,2016
"2680","10039669400",2011,"2203",0,2015
"2681","57198350544",2006,"2204",1,2010
"2682","14007354000",2005,"2204",0,2009
"2683","57198374387",2009,"2205",1,2013
"2684","11140161100",2011,"2205",0,2015
"2685","57198394134",2006,"2206",1,2010
"2686","6603211799",2010,"2206",0,2014
"2687","57198394311",2012,"2207",1,2016
"2688","6506160809",2011,"2207",0,2015
"2689","57198394313",2012,"2208",1,2016
"2690","11739720800",2010,"2208",0,2014
"2691","57198405929",2010,"2209",1,2014
"2692","10143562700",2009,"2209",0,2013
"2693","14033087600",2008,"221",1,2012
"2694","6603619154",2007,"221",0,2011
"2695","57198440757",2006,"2210",1,2010
"2696","10045340600",2007,"2210",0,2011
"2697","57198448349",2010,"2211",1,2014
"2698","13004415400",2002,"2211",0,2006
"2699","57198485104",2008,"2212",1,2012
"2700","15047399900",2008,"2212",0,2012
"2701","57198586747",2008,"2213",1,2012
"2702","7007133106",2011,"2213",0,2015
"2703","57198670856",2012,"2214",1,2016
"2704","10039191300",2007,"2214",0,2011
"2705","57198685418",2006,"2215",1,2010
"2706","6603357577",2002,"2215",0,2006
"2707","57198806655",2006,"2216",1,2010
"2708","10042241700",2005,"2216",0,2009
"2709","57198806699",2006,"2217",1,2010
"2710","10043119800",2011,"2217",0,2015
"2711","57198807253",2006,"2218",1,2010
"2712","10042076500",2011,"2218",0,2015
"2713","57198878208",2010,"2219",1,2014
"2714","10244372200",2011,"2219",0,2015
"2715","14034663400",2009,"222",1,2013
"2716","8961821700",2007,"222",0,2011
"2717","57198882177",2006,"2220",1,2010
"2718","55892862500",2010,"2220",0,2014
"2719","57199000094",2007,"2221",1,2011
"2720","10046291600",2007,"2221",0,2011
"2721","57199162079",2006,"2222",1,2010
"2722","10044504800",2005,"2222",0,2009
"2723","57199255892",2012,"2223",1,2016
"2724","7005566654",2009,"2223",0,2013
"2725","57199407000",2006,"2224",1,2010
"2726","7006520309",2004,"2224",0,2008
"2727","57199440447",2011,"2225",1,2015
"2728","10038910100",2009,"2225",0,2013
"2729","57199472054",2009,"2226",1,2013
"2730","7004748205",2009,"2226",0,2013
"2731","57199472058",2009,"2227",1,2013
"2732","56722444900",2009,"2227",0,2013
"2733","57199472299",2009,"2228",1,2013
"2734","10044525200",2011,"2228",0,2015
"2735","57199677399",2012,"2229",1,2016
"2736","13410438400",2011,"2229",0,2015
"2737","14035100800",2009,"223",1,2013
"2738","14041367400",2009,"223",0,2013
"2739","57199695872",2007,"2230",1,2011
"2740","23070866500",2007,"2230",0,2011
"2741","57200039799",2007,"2231",1,2011
"2742","10043477100",2010,"2231",0,2014
"2743","57200099651",2006,"2232",1,2010
"2744","10140439200",2008,"2232",0,2012
"2745","57200135937",2007,"2233",1,2011
"2746","15736617200",2006,"2233",0,2010
"2747","57200186268",2009,"2234",1,2013
"2748","13906962800",2003,"2234",0,2007
"2749","57200239263",2012,"2235",1,2016
"2750","14029395800",2000,"2235",0,2004
"2751","57200572032",2012,"2236",1,2016
"2752","6602883347",2005,"2236",0,2009
"2753","57200647953",2010,"2237",1,2014
"2754","10242802400",2006,"2237",0,2010
"2755","57200706215",2006,"2238",1,2010
"2756","10144520700",2007,"2238",0,2011
"2757","57200719021",2006,"2239",1,2010
"2758","10040350700",2011,"2239",0,2015
"2759","14035668900",2010,"224",1,2014
"2760","55519884400",2009,"224",0,2013
"2761","57200719726",2009,"2240",1,2013
"2762","10639130100",2008,"2240",0,2012
"2763","57200737567",2007,"2241",1,2011
"2764","7006533038",2011,"2241",0,2015
"2765","57200746746",2012,"2242",1,2016
"2766","10039669400",2010,"2242",0,2014
"2767","57200827104",2008,"2243",1,2012
"2768","23469845400",2009,"2243",0,2013
"2769","57200865789",2010,"2244",1,2014
"2770","10738874200",2008,"2244",0,2012
"2771","57200869674",2008,"2245",1,2012
"2772","55403151800",2006,"2245",0,2010
"2773","57200884916",2008,"2246",1,2012
"2774","10639567100",2008,"2246",0,2012
"2775","57200932536",2012,"2247",1,2016
"2776","35271824600",2010,"2247",0,2014
"2777","57200973875",2009,"2248",1,2013
"2778","7005427797",2010,"2248",0,2014
"2779","57200977448",2006,"2249",1,2010
"2780","6701423681",2010,"2249",0,2014
"2781","14035837200",2010,"225",1,2014
"2782","12780619100",2010,"225",0,2014
"2783","57201045885",2010,"2250",1,2014
"2784","11738902200",2006,"2250",0,2010
"2785","57201074597",2012,"2251",1,2016
"2786","55361840400",2003,"2251",0,2007
"2787","57201104441",2011,"2252",1,2015
"2788","14826979400",2011,"2252",0,2015
"2789","57201141063",2009,"2253",1,2013
"2790","35264895800",2011,"2253",0,2015
"2791","57201331677",2008,"2254",1,2012
"2792","6601923488",2009,"2254",0,2013
"2793","57201438567",2010,"2255",1,2014
"2794","10043550000",2011,"2255",0,2015
"2795","57201487138",2010,"2256",1,2014
"2796","6602715113",2007,"2256",0,2011
"2797","57201568673",2012,"2257",1,2016
"2798","10142688300",2011,"2257",0,2015
"2799","57201576082",2008,"2258",1,2012
"2800","36553366700",2007,"2258",0,2011
"2801","57201579895",2010,"2259",1,2014
"2802","10639751600",2007,"2259",0,2011
"2803","14036042500",2009,"226",1,2013
"2804","9236846100",2005,"226",0,2009
"2805","57201597328",2007,"2260",1,2011
"2806","11940542200",2011,"2260",0,2015
"2807","57201597330",2007,"2261",1,2011
"2808","7004240847",2005,"2261",0,2009
"2809","57201604652",2007,"2262",1,2011
"2810","47760897900",2011,"2262",0,2015
"2811","57201610287",2010,"2263",1,2014
"2812","16019334700",2011,"2263",0,2015
"2813","57201613478",2010,"2264",1,2014
"2814","7004141069",2007,"2264",0,2011
"2815","57201631948",2010,"2265",1,2014
"2816","6603626324",2010,"2265",0,2014
"2817","57201702757",2010,"2266",1,2014
"2818","10042034400",2009,"2266",0,2013
"2819","57201767533",2011,"2267",1,2015
"2820","16457531100",2009,"2267",0,2013
"2821","57201768240",2011,"2268",1,2015
"2822","10139049400",2006,"2268",0,2010
"2823","57201783025",2012,"2269",1,2016
"2824","7801656959",2010,"2269",0,2014
"2825","14036530100",2012,"227",1,2016
"2826","7003577963",2011,"227",0,2015
"2827","57201819632",2010,"2270",1,2014
"2828","22333854200",2010,"2270",0,2014
"2829","57201831216",2006,"2271",1,2010
"2830","23766871300",2010,"2271",0,2014
"2831","57201833585",2008,"2272",1,2012
"2832","10040681900",2007,"2272",0,2011
"2833","57201872309",2009,"2273",1,2013
"2834","35200627600",2008,"2273",0,2012
"2835","57201889594",2006,"2274",1,2010
"2836","7005926347",2006,"2274",0,2010
"2837","57201918158",2011,"2275",1,2015
"2838","7102552946",2008,"2275",0,2012
"2839","57201960309",2006,"2276",1,2010
"2840","12779843700",2010,"2276",0,2014
"2841","57201970200",2008,"2277",1,2012
"2842","6602286607",2011,"2277",0,2015
"2843","57202023449",2007,"2278",1,2011
"2844","7006646571",2010,"2278",0,2014
"2845","57202034193",2010,"2279",1,2014
"2846","55943623100",2005,"2279",0,2009
"2847","14036968000",2011,"228",1,2015
"2848","7003392722",2007,"228",0,2011
"2849","57202034566",2006,"2280",1,2010
"2850","10040159700",2007,"2280",0,2011
"2851","57202124444",2006,"2281",1,2010
"2852","10042989000",2005,"2281",0,2009
"2853","57202238470",2012,"2282",1,2016
"2854","10541122500",2008,"2282",0,2012
"2855","57202273752",2007,"2283",1,2011
"2856","10043918500",2011,"2283",0,2015
"2857","57202340110",2011,"2284",1,2015
"2858","18433735700",2010,"2284",0,2014
"2859","57202367740",2008,"2285",1,2012
"2860","6506576989",2005,"2285",0,2009
"2861","57202390854",2009,"2286",1,2013
"2862","16551315600",2009,"2286",0,2013
"2863","57202408182",2012,"2287",1,2016
"2864","10143920900",2009,"2287",0,2013
"2865","57202450323",2008,"2288",1,2012
"2866","7003710083",2011,"2288",0,2015
"2867","57202475672",2008,"2289",1,2012
"2868","6602591467",2006,"2289",0,2010
"2869","14037920200",2008,"229",1,2012
"2870","6603509795",2004,"229",0,2008
"2871","57202485211",2010,"2290",1,2014
"2872","11043515300",2005,"2290",0,2009
"2873","57202516535",2008,"2291",1,2012
"2874","7003387684",2010,"2291",0,2014
